offset,result,steps,price
0.05,SUCCESS,1,999.85
0.1,SUCCESS,0,999.89
0.12,SUCCESS,13,1000.0
0.25,SUCCESS,2,1000.09
0.0,SUCCESS,12,1000.0
0.01,SUCCESS,4,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,29,1000.0
0.01,SUCCESS,0,1000.01
0.05,SUCCESS,1,1000.05
0.1,SUCCESS,2,1000.09
0.12,SUCCESS,2,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,21,1000.0
0.01,SUCCESS,2,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,1,1000.09
0.25,SUCCESS,4,1000.09
0.0,SUCCESS,14,1000.0
0.01,SUCCESS,2,1000.01
0.05,SUCCESS,8,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,0,1000.09
0.0,SUCCESS,18,1000.0
0.01,SUCCESS,1,1000.01
0.05,SUCCESS,2,1000.05
0.1,SUCCESS,1,1000.09
0.12,SUCCESS,2,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,13,1000.0
0.01,SUCCESS,0,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,1,1000.09
0.12,SUCCESS,3,1000.09
0.25,SUCCESS,0,1000.09
0.0,SUCCESS,23,1000.0
0.01,SUCCESS,0,1000.01
0.05,SUCCESS,1,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,0,1000.09
0.0,SUCCESS,15,1000.0
0.01,SUCCESS,1,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,4,1000.09
0.12,SUCCESS,2,1000.09
0.25,SUCCESS,7,1000.09
0.0,SUCCESS,15,1000.0
0.01,SUCCESS,4,1000.01
0.05,SUCCESS,4,1000.05
0.1,SUCCESS,2,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,3,1000.09
0.0,SUCCESS,5,1000.0
0.01,SUCCESS,2,1000.01
0.05,SUCCESS,1,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,2,1000.0
0.01,SUCCESS,3,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,1,1000.09
0.12,SUCCESS,1,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,22,1000.0
0.01,SUCCESS,1,1000.01
0.05,SUCCESS,1,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,3,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,17,1000.0
0.01,SUCCESS,1,1000.01
0.05,SUCCESS,4,1000.05
0.1,SUCCESS,3,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,3,1000.09
0.0,SUCCESS,12,1000.0
0.01,SUCCESS,0,1000.01
0.05,SUCCESS,2,1000.05
0.1,SUCCESS,2,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,1,1000.09
0.0,SUCCESS,17,1000.0
0.01,SUCCESS,0,1000.01
0.05,SUCCESS,0,1000.05
0.1,SUCCESS,0,1000.09
0.12,SUCCESS,0,1000.09
0.25,SUCCESS,0,1000.09
0.0,SUCCESS,18,1000.0
0.01,SUCCESS,2,1000.01
0.05,SUCCESS,0,1000.05
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1000.19
0.25,SUCCESS,1,1000.19
0.0,SUCCESS,24,1000.1
0.01,SUCCESS,1,1000.11
0.05,SUCCESS,1,1000.15
0.1,SUCCESS,1,1000.19
0.12,SUCCESS,2,1000.19
0.25,SUCCESS,0,1000.29
0.0,SUCCESS,7,1000.2
0.01,SUCCESS,1,1000.21
0.05,SUCCESS,0,1000.25
0.1,SUCCESS,1,1000.29
0.12,SUCCESS,2,1000.29
0.25,SUCCESS,0,1000.29
0.0,SUCCESS,10,1000.2
0.01,SUCCESS,0,1000.21
0.05,SUCCESS,0,1000.25
0.1,SUCCESS,1,1000.29
0.12,SUCCESS,1,1000.29
0.25,SUCCESS,4,1000.29
0.0,SUCCESS,9,1000.2
0.01,SUCCESS,1,1000.21
0.05,SUCCESS,1,1000.25
0.1,SUCCESS,1,1000.29
0.12,SUCCESS,4,1000.29
0.25,SUCCESS,3,1000.29
0.0,SUCCESS,5,1000.2
0.01,SUCCESS,2,1000.21
0.05,SUCCESS,6,1000.25
0.1,SUCCESS,1,1000.29
0.12,SUCCESS,5,1000.29
0.25,SUCCESS,0,1000.29
0.0,SUCCESS,10,1000.2
0.01,SUCCESS,1,1000.21
0.05,SUCCESS,0,1000.25
0.1,SUCCESS,1,1000.29
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1000.39
0.0,SUCCESS,30,1000.3
0.01,SUCCESS,2,1000.31
0.05,SUCCESS,0,1000.35
0.1,SUCCESS,4,1000.39
0.12,SUCCESS,1,1000.39
0.25,SUCCESS,0,1000.39
0.0,SUCCESS,19,1000.3
0.01,SUCCESS,2,1000.31
0.05,SUCCESS,5,1000.35
0.1,SUCCESS,1,1000.39
0.12,SUCCESS,0,1000.39
0.25,SUCCESS,0,1000.39
0.0,SUCCESS,19,1000.3
0.01,SUCCESS,3,1000.31
0.05,SUCCESS,2,1000.35
0.1,SUCCESS,1,1000.39
0.12,SUCCESS,0,1000.39
0.25,SUCCESS,0,1000.39
0.0,SUCCESS,13,1000.3
0.01,SUCCESS,3,1000.31
0.05,SUCCESS,1,1000.35
0.1,SUCCESS,0,1000.39
0.12,SUCCESS,0,1000.39
0.25,TIMEOUT,51,
0.0,SUCCESS,28,1000.5
0.01,SUCCESS,0,1000.51
0.05,SUCCESS,2,1000.55
0.1,SUCCESS,1,1000.59
0.12,SUCCESS,1,1000.59
0.25,SUCCESS,2,1000.59
0.0,SUCCESS,20,1000.5
0.01,SUCCESS,1,1000.51
0.05,SUCCESS,3,1000.55
0.1,SUCCESS,0,1000.59
0.12,SUCCESS,1,1000.59
0.25,SUCCESS,2,1000.59
0.0,SUCCESS,13,1000.5
0.01,SUCCESS,2,1000.51
0.05,SUCCESS,0,1000.55
0.1,SUCCESS,0,1000.59
0.12,SUCCESS,0,1000.59
0.25,SUCCESS,0,1000.59
0.0,SUCCESS,6,1000.5
0.01,SUCCESS,1,1000.51
0.05,SUCCESS,3,1000.55
0.1,SUCCESS,0,1000.59
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1000.69
0.0,SUCCESS,25,1000.6
0.01,SUCCESS,1,1000.61
0.05,SUCCESS,1,1000.65
0.1,SUCCESS,2,1000.69
0.12,SUCCESS,0,1000.69
0.25,SUCCESS,2,1000.69
0.0,SUCCESS,18,1000.6
0.01,SUCCESS,1,1000.61
0.05,SUCCESS,0,1000.65
0.1,SUCCESS,1,1000.69
0.12,SUCCESS,2,1000.69
0.25,SUCCESS,0,1000.69
0.0,SUCCESS,17,1000.6
0.01,SUCCESS,1,1000.61
0.05,SUCCESS,1,1000.65
0.1,SUCCESS,0,1000.69
0.12,SUCCESS,0,1000.69
0.25,SUCCESS,2,1000.69
0.0,SUCCESS,14,1000.6
0.01,SUCCESS,2,1000.61
0.05,SUCCESS,2,1000.65
0.1,SUCCESS,0,1000.69
0.12,SUCCESS,1,1000.69
0.25,SUCCESS,1,1000.69
0.0,SUCCESS,16,1000.6
0.01,SUCCESS,2,1000.61
0.05,SUCCESS,1,1000.65
0.1,SUCCESS,2,1000.69
0.12,SUCCESS,0,1000.69
0.25,SUCCESS,1,1000.69
0.0,SUCCESS,2,1000.6
0.01,SUCCESS,2,1000.61
0.05,SUCCESS,3,1000.65
0.1,SUCCESS,1,1000.69
0.12,SUCCESS,0,1000.69
0.25,SUCCESS,1,1000.69
0.0,SUCCESS,7,1000.6
0.01,SUCCESS,0,1000.61
0.05,SUCCESS,1,1000.65
0.1,SUCCESS,2,1000.69
0.12,SUCCESS,3,1000.69
0.25,SUCCESS,2,1000.69
0.0,SUCCESS,10,1000.6
0.01,SUCCESS,1,1000.61
0.05,SUCCESS,2,1000.65
0.1,SUCCESS,3,1000.69
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1000.89
0.0,SUCCESS,25,1000.8
0.01,SUCCESS,1,1000.81
0.05,SUCCESS,1,1000.85
0.1,SUCCESS,1,1000.89
0.12,SUCCESS,2,1000.89
0.25,SUCCESS,3,1000.89
0.0,SUCCESS,12,1000.8
0.01,SUCCESS,1,1000.81
0.05,SUCCESS,3,1000.85
0.1,SUCCESS,2,1000.89
0.12,TIMEOUT,51,
0.25,SUCCESS,2,1000.99
0.0,SUCCESS,22,1000.9
0.01,SUCCESS,1,1000.91
0.05,SUCCESS,2,1000.95
0.1,SUCCESS,4,1000.99
0.12,SUCCESS,2,1000.99
0.25,SUCCESS,1,1000.99
0.0,SUCCESS,15,1000.9
0.01,SUCCESS,0,1000.91
0.05,SUCCESS,4,1000.95
0.1,SUCCESS,0,1000.99
0.12,SUCCESS,1,1000.99
0.25,TIMEOUT,51,
0.0,SUCCESS,29,1001.4
0.01,SUCCESS,3,1001.41
0.05,SUCCESS,3,1001.45
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,1,1001.59
0.0,SUCCESS,27,1001.5
0.01,SUCCESS,1,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,3,1001.59
0.12,SUCCESS,1,1001.59
0.25,SUCCESS,4,1001.59
0.0,SUCCESS,17,1001.5
0.01,SUCCESS,2,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,3,1001.59
0.12,SUCCESS,1,1001.59
0.25,SUCCESS,4,1001.59
0.0,SUCCESS,6,1001.5
0.01,SUCCESS,3,1001.51
0.05,SUCCESS,2,1001.55
0.1,SUCCESS,0,1001.59
0.12,SUCCESS,2,1001.59
0.25,SUCCESS,0,1001.59
0.0,SUCCESS,18,1001.5
0.01,SUCCESS,3,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,3,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,4,1001.59
0.0,SUCCESS,9,1001.5
0.01,SUCCESS,1,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,2,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,2,1001.59
0.0,SUCCESS,14,1001.5
0.01,SUCCESS,1,1001.51
0.05,SUCCESS,2,1001.55
0.1,SUCCESS,2,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,0,1001.59
0.0,SUCCESS,12,1001.5
0.01,SUCCESS,0,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,0,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,3,1001.59
0.0,SUCCESS,16,1001.5
0.01,SUCCESS,2,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,2,1001.59
0.25,SUCCESS,3,1001.59
0.0,SUCCESS,12,1001.5
0.01,SUCCESS,0,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,2,1001.59
0.25,TIMEOUT,51,
0.0,SUCCESS,25,1001.7
0.01,SUCCESS,3,1001.71
0.05,SUCCESS,1,1001.75
0.1,SUCCESS,1,1001.79
0.12,SUCCESS,0,1001.79
0.25,SUCCESS,0,1001.79
0.0,SUCCESS,23,1001.7
0.01,SUCCESS,0,1001.71
0.05,SUCCESS,0,1001.75
0.1,SUCCESS,1,1001.79
0.12,SUCCESS,0,1001.79
0.25,SUCCESS,0,1001.79
0.0,SUCCESS,27,1001.7
0.01,SUCCESS,5,1001.71
0.05,SUCCESS,1,1001.75
0.1,SUCCESS,0,1001.79
0.12,SUCCESS,0,1001.79
0.25,SUCCESS,3,1001.79
0.0,SUCCESS,19,1001.7
0.01,SUCCESS,2,1001.71
0.05,SUCCESS,2,1001.75
0.1,SUCCESS,5,1001.79
0.12,SUCCESS,0,1001.79
0.25,SUCCESS,2,1001.79
0.0,SUCCESS,9,1001.7
0.01,SUCCESS,4,1001.71
0.05,SUCCESS,3,1001.75
0.1,SUCCESS,4,1001.79
0.12,SUCCESS,2,1001.79
0.25,TIMEOUT,51,
0.0,SUCCESS,22,1002.2
0.01,SUCCESS,1,1002.21
0.05,SUCCESS,0,1002.25
0.1,SUCCESS,0,1002.29
0.12,SUCCESS,1,1002.29
0.25,SUCCESS,1,1002.29
0.0,SUCCESS,21,1002.2
0.01,SUCCESS,2,1002.21
0.05,SUCCESS,0,1002.25
0.1,SUCCESS,0,1002.29
0.12,SUCCESS,0,1002.29
0.25,SUCCESS,0,1002.29
0.0,SUCCESS,21,1002.2
0.01,SUCCESS,1,1002.21
0.05,SUCCESS,1,1002.25
0.1,SUCCESS,1,1002.29
0.12,SUCCESS,1,1002.29
0.25,SUCCESS,1,1002.29
0.0,SUCCESS,17,1002.2
0.01,SUCCESS,0,1002.21
0.05,SUCCESS,0,1002.25
0.1,SUCCESS,0,1002.29
0.12,SUCCESS,0,1002.29
0.25,SUCCESS,1,1002.29
0.0,SUCCESS,16,1002.2
0.01,SUCCESS,5,1002.21
0.05,SUCCESS,0,1002.25
0.1,SUCCESS,0,1002.29
0.12,SUCCESS,1,1002.29
0.25,SUCCESS,0,1002.29
0.0,SUCCESS,13,1002.2
0.01,SUCCESS,2,1002.21
0.05,SUCCESS,1,1002.25
0.1,SUCCESS,4,1002.29
0.12,SUCCESS,1,1002.29
0.25,SUCCESS,1,1002.29
0.0,SUCCESS,18,1002.2
0.01,SUCCESS,3,1002.21
0.05,SUCCESS,1,1002.25
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1002.39
0.25,SUCCESS,0,1002.39
0.0,SUCCESS,28,1002.3
0.01,SUCCESS,0,1002.31
0.05,SUCCESS,5,1002.35
0.1,SUCCESS,0,1002.39
0.12,SUCCESS,1,1002.39
0.25,SUCCESS,1,1002.39
0.0,SUCCESS,23,1002.3
0.01,SUCCESS,0,1002.31
0.05,SUCCESS,3,1002.35
0.1,SUCCESS,2,1002.39
0.12,SUCCESS,0,1002.39
0.25,SUCCESS,1,1002.39
0.0,SUCCESS,19,1002.3
0.01,SUCCESS,2,1002.31
0.05,SUCCESS,1,1002.35
0.1,SUCCESS,0,1002.39
0.12,SUCCESS,2,1002.39
0.25,SUCCESS,1,1002.39
0.0,SUCCESS,14,1002.3
0.01,SUCCESS,0,1002.31
0.05,SUCCESS,0,1002.35
0.1,SUCCESS,0,1002.39
0.12,SUCCESS,0,1002.39
0.25,SUCCESS,5,1002.39
0.0,SUCCESS,28,1002.3
0.01,SUCCESS,1,1002.31
0.05,SUCCESS,9,1002.35
0.1,SUCCESS,2,1002.39
0.12,SUCCESS,4,1002.39
0.25,SUCCESS,2,1002.39
0.0,SUCCESS,18,1002.3
0.01,SUCCESS,0,1002.31
0.05,SUCCESS,2,1002.35
0.1,SUCCESS,3,1002.39
0.12,SUCCESS,6,1002.39
0.25,TIMEOUT,51,
0.0,SUCCESS,23,1002.4
0.01,SUCCESS,1,1002.41
0.05,SUCCESS,2,1002.45
0.1,SUCCESS,1,1002.49
0.12,SUCCESS,3,1002.49
0.25,SUCCESS,1,1002.49
0.0,SUCCESS,6,1002.5
0.01,SUCCESS,2,1002.51
0.05,TIMEOUT,51,
0.1,SUCCESS,2,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,17,1002.8
0.01,SUCCESS,5,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,2,1002.89
0.25,SUCCESS,2,1002.89
0.0,SUCCESS,8,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,11,1002.8
0.01,SUCCESS,0,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,0,1002.89
0.12,SUCCESS,1,1002.89
0.25,SUCCESS,1,1002.89
0.0,SUCCESS,14,1002.8
0.01,SUCCESS,3,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,3,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,22,1002.8
0.01,SUCCESS,1,1002.81
0.05,SUCCESS,0,1002.85
0.1,SUCCESS,1,1002.89
0.12,SUCCESS,0,1002.89
0.25,SUCCESS,0,1002.89
0.0,SUCCESS,15,1002.8
0.01,SUCCESS,3,1002.81
0.05,SUCCESS,1,1002.85
0.1,SUCCESS,0,1002.89
0.12,TIMEOUT,51,
0.25,SUCCESS,1,1002.99
0.0,SUCCESS,25,1002.9
0.01,SUCCESS,0,1002.91
0.05,SUCCESS,4,1002.95
0.1,SUCCESS,1,1002.99
0.12,SUCCESS,5,1002.99
0.25,SUCCESS,3,1002.99
0.0,SUCCESS,11,1002.9
0.01,SUCCESS,2,1002.91
0.05,SUCCESS,0,1002.95
0.1,SUCCESS,0,1002.99
0.12,SUCCESS,2,1002.99
0.25,SUCCESS,0,1002.99
0.0,SUCCESS,17,1002.9
0.01,SUCCESS,0,1002.91
0.05,SUCCESS,3,1002.95
0.1,SUCCESS,3,1002.99
0.12,SUCCESS,1,1002.99
0.25,SUCCESS,1,1002.99
0.0,SUCCESS,6,1002.9
0.01,SUCCESS,1,1002.91
0.05,SUCCESS,2,1002.95
0.1,SUCCESS,1,1002.99
0.12,SUCCESS,3,1002.99
0.25,SUCCESS,2,1002.99
0.0,SUCCESS,5,1002.9
0.01,SUCCESS,0,1002.91
0.05,SUCCESS,3,1002.95
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1003.19
0.25,SUCCESS,1,1003.19
0.0,SUCCESS,31,1003.1
0.01,SUCCESS,4,1003.11
0.05,SUCCESS,1,1003.15
0.1,SUCCESS,1,1003.19
0.12,SUCCESS,5,1003.19
0.25,SUCCESS,0,1003.19
0.0,SUCCESS,13,1003.1
0.01,SUCCESS,2,1003.11
0.05,SUCCESS,2,1003.15
0.1,SUCCESS,0,1003.19
0.12,SUCCESS,1,1003.19
0.25,SUCCESS,0,1003.19
0.0,SUCCESS,22,1003.1
0.01,SUCCESS,1,1003.11
0.05,SUCCESS,0,1003.15
0.1,SUCCESS,1,1003.19
0.12,SUCCESS,0,1003.19
0.25,SUCCESS,3,1003.19
0.0,SUCCESS,25,1003.1
0.01,SUCCESS,1,1003.11
0.05,SUCCESS,1,1003.15
0.1,SUCCESS,3,1003.19
0.12,SUCCESS,0,1003.19
0.25,SUCCESS,2,1003.19
0.0,SUCCESS,25,1003.1
0.01,SUCCESS,3,1003.11
0.05,SUCCESS,1,1003.15
0.1,SUCCESS,0,1003.19
0.12,SUCCESS,2,1003.19
0.25,SUCCESS,0,1003.19
0.0,SUCCESS,62,1003.3
0.01,SUCCESS,0,997.11
0.05,SUCCESS,1,996.35
0.1,SUCCESS,0,994.8
0.12,SUCCESS,1,994.22
0.25,SUCCESS,0,994.15
0.0,SUCCESS,1,993.8
0.01,SUCCESS,0,993.81
0.05,SUCCESS,2,993.85
0.1,SUCCESS,0,993.2
0.12,SUCCESS,1,993.19
0.25,SUCCESS,0,993.19
0.0,SUCCESS,1,993.1
0.01,SUCCESS,0,992.81
0.05,SUCCESS,0,992.35
0.1,SUCCESS,0,991.6
0.12,SUCCESS,0,989.52
0.25,SUCCESS,0,988.25
0.0,SUCCESS,0,987.6
0.01,SUCCESS,0,987.21
0.05,SUCCESS,1,986.65
0.1,SUCCESS,1,986.19
0.12,SUCCESS,0,985.62
0.25,SUCCESS,0,984.85
0.0,TIMEOUT,51,
0.01,SUCCESS,0,1001.01
0.05,SUCCESS,0,1001.05
0.1,SUCCESS,1,1001.09
0.12,SUCCESS,0,1001.09
0.25,SUCCESS,0,1001.09
0.0,SUCCESS,21,1001.0
0.01,SUCCESS,1,1001.01
0.05,SUCCESS,2,1001.05
0.1,SUCCESS,0,1001.09
0.12,SUCCESS,0,1001.09
0.25,SUCCESS,2,1001.09
0.0,SUCCESS,22,1001.0
0.01,SUCCESS,1,1001.01
0.05,SUCCESS,3,1001.05
0.1,SUCCESS,1,1001.09
0.12,SUCCESS,2,1001.09
0.25,SUCCESS,3,1001.09
0.0,SUCCESS,17,1001.0
0.01,SUCCESS,2,1001.01
0.05,SUCCESS,0,1001.05
0.1,SUCCESS,1,1001.09
0.12,TIMEOUT,51,
0.25,SUCCESS,0,1001.29
0.0,SUCCESS,27,1001.2
0.01,SUCCESS,0,1001.21
0.05,SUCCESS,3,1001.25
0.1,SUCCESS,1,1001.29
0.12,SUCCESS,3,1001.29
0.25,SUCCESS,0,1001.29
0.0,SUCCESS,23,1001.2
0.01,SUCCESS,0,1001.21
0.05,SUCCESS,3,1001.25
0.1,SUCCESS,0,1001.29
0.12,SUCCESS,1,1001.29
0.25,SUCCESS,1,1001.29
0.0,SUCCESS,8,1001.2
0.01,SUCCESS,8,1001.21
0.05,TIMEOUT,51,
0.1,SUCCESS,0,1001.39
0.12,SUCCESS,0,1001.39
0.25,SUCCESS,2,1001.39
0.0,SUCCESS,24,1001.3
0.01,SUCCESS,1,1001.31
0.05,SUCCESS,2,1001.35
0.1,SUCCESS,0,1001.39
0.12,SUCCESS,2,1001.39
0.25,SUCCESS,0,1001.39
0.0,SUCCESS,22,1001.3
0.01,SUCCESS,0,1001.31
0.05,SUCCESS,1,1001.35
0.1,SUCCESS,0,1001.39
0.12,SUCCESS,1,1001.39
0.25,SUCCESS,1,1001.39
0.0,SUCCESS,13,1001.3
0.01,SUCCESS,6,1001.31
0.05,SUCCESS,2,1001.35
0.1,SUCCESS,1,1001.39
0.12,SUCCESS,0,1001.39
0.25,SUCCESS,1,1001.39
0.0,SUCCESS,9,1001.3
0.01,SUCCESS,0,1001.31
0.05,SUCCESS,3,1001.35
0.1,SUCCESS,1,1001.39
0.12,SUCCESS,1,1001.39
0.25,SUCCESS,0,1001.39
0.0,SUCCESS,26,1001.3
0.01,SUCCESS,5,1001.31
0.05,SUCCESS,2,1001.35
0.1,SUCCESS,1,1001.39
0.12,SUCCESS,1,1001.39
0.25,SUCCESS,0,1001.39
0.0,SUCCESS,10,1001.3
0.01,SUCCESS,1,1001.31
0.05,SUCCESS,0,1001.35
0.1,SUCCESS,1,1001.39
0.12,SUCCESS,0,1001.39
0.25,SUCCESS,0,1001.39
0.0,SUCCESS,11,1001.3
0.01,SUCCESS,1,1001.31
0.05,SUCCESS,8,1001.35
0.1,TIMEOUT,51,
0.12,SUCCESS,0,1001.49
0.25,SUCCESS,1,1001.49
0.0,SUCCESS,33,1001.4
0.01,SUCCESS,1,1001.41
0.05,SUCCESS,2,1001.45
0.1,SUCCESS,2,1001.49
0.12,SUCCESS,3,1001.49
0.25,SUCCESS,3,1001.49
0.0,SUCCESS,25,1001.4
0.01,SUCCESS,4,1001.41
0.05,SUCCESS,0,1001.45
0.1,SUCCESS,1,1001.49
0.12,SUCCESS,1,1001.49
0.25,SUCCESS,1,1001.49
0.0,SUCCESS,14,1001.4
0.01,SUCCESS,2,1001.41
0.05,SUCCESS,1,1001.45
0.1,SUCCESS,0,1001.49
0.12,SUCCESS,1,1001.49
0.25,SUCCESS,0,1001.49
0.0,SUCCESS,15,1001.4
0.01,SUCCESS,1,1001.41
0.05,SUCCESS,4,1001.45
0.1,SUCCESS,1,1001.49
0.12,SUCCESS,0,1001.49
0.25,SUCCESS,3,1001.49
0.0,SUCCESS,12,1001.4
0.01,SUCCESS,1,1001.41
0.05,SUCCESS,3,1001.45
0.1,SUCCESS,2,1001.49
0.12,SUCCESS,0,1001.49
0.25,SUCCESS,0,1001.49
0.0,SUCCESS,8,1001.5
0.01,SUCCESS,3,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,2,1001.59
0.0,SUCCESS,21,1001.5
0.01,SUCCESS,0,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,1,1001.59
0.0,SUCCESS,15,1001.5
0.01,SUCCESS,1,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,2,1001.59
0.25,SUCCESS,0,1001.59
0.0,SUCCESS,7,1001.5
0.01,SUCCESS,0,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,2,1001.59
0.12,SUCCESS,2,1001.59
0.25,SUCCESS,2,1001.59
0.0,SUCCESS,22,1001.5
0.01,SUCCESS,3,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,0,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,4,1001.59
0.0,SUCCESS,15,1001.5
0.01,SUCCESS,0,1001.51
0.05,SUCCESS,1,1001.55
0.1,SUCCESS,1,1001.59
0.12,SUCCESS,0,1001.59
0.25,SUCCESS,4,1001.59
0.0,SUCCESS,12,1001.5
0.01,SUCCESS,2,1001.51
0.05,SUCCESS,0,1001.55
0.1,SUCCESS,1,1001.59
